x, y, theta, stamp, 
-0.7741014361381531, -0.781753420829773, -2.372088124636029, 1729804879902993513, 
-0.776217520236969, -0.7837672233581543, -2.371808786538446, 1729804879994866277, 
-0.7785037755966187, -0.7860092520713806, -2.371832773812678, 1729804880097005955, 
-0.7810710072517395, -0.7884716391563416, -2.37153632533239, 1729804880205065464, 
-0.7833096385002136, -0.7905170321464539, -2.3714903970830608, 1729804880303925457, 
-0.785464346408844, -0.7925205826759338, -2.3714413760615054, 1729804880393823115, 
-0.7875640392303467, -0.794650137424469, -2.3713856729592515, 1729804880494007527, 
-0.7900674343109131, -0.797048807144165, -2.3715674090264, 1729804880605480445, 
-0.7920611500740051, -0.7989681959152222, -2.3715739361712362, 1729804880703960942, 
-0.7939825654029846, -0.8009175062179565, -2.3717003133686947, 1729804880793871554, 
-0.7961275577545166, -0.8030993938446045, -2.3712997680466894, 1729804880893915102, 
-0.7984266877174377, -0.8053094744682312, -2.370897668835002, 1729804881004908437, 
-0.8006154298782349, -0.8074235916137695, -2.37057908438363, 1729804881103929860, 
-0.8025093078613281, -0.8094154596328735, -2.37057908438363, 1729804881193868507, 
-0.8047832250595093, -0.8116517663002014, -2.3698191664598873, 1729804881293922375, 
-0.8071805238723755, -0.8138698935508728, -2.3698191664598873, 1729804881405548242, 
-0.8092320561408997, -0.8158922791481018, -2.369889215944495, 1729804881503934110, 
-0.8111667037010193, -0.8178995847702026, -2.369889215944495, 1729804881593852545, 
-0.813559353351593, -0.8200794458389282, -2.3689640210002243, 1729804881693930757, 
-0.8155479431152344, -0.8219224810600281, -2.3691834020578035, 1729804881795218182, 
-0.8180697560310364, -0.8243247270584106, -2.3691834020578035, 1729804881903936169, 
-0.8200870752334595, -0.8263756632804871, -2.3691834020578035, 1729804881994886426, 
-0.8223568797111511, -0.8284268975257874, -2.3691834020578035, 1729804882093963293, 
-0.8246126174926758, -0.8306563496589661, -2.3701501311784803, 1729804882203585905, 
-0.8267861008644104, -0.832817554473877, -2.3701501311784803, 1729804882303923171, 
-0.8287072777748108, -0.8347682952880859, -2.3701501311784803, 1729804882394935487, 
-0.8309510350227356, -0.8369014263153076, -2.3701501311784803, 1729804882493938639, 
