x, y, theta, stamp, 
-0.8791356086730957, -0.9011826515197754, -2.4568205702566424, 1729804703605077977, 
-0.8813468217849731, -0.9028695821762085, -2.4561095323953777, 1729804703704783986, 
-0.8833508491516113, -0.9044576287269592, -2.456146311675964, 1729804703794786334, 
-0.8856379985809326, -0.9064006805419922, -2.4560798738945415, 1729804703895390006, 
-0.8881326913833618, -0.9084619879722595, -2.4555842767588976, 1729804704005368088, 
-0.890354335308075, -0.9102697968482971, -2.4553823047602954, 1729804704104823967, 
-0.8925177454948425, -0.9120202660560608, -2.4546218480357394, 1729804704194832075, 
-0.8952470421791077, -0.9142705798149109, -2.4549002289593242, 1729804704305304637, 
-0.8972489833831787, -0.9158046245574951, -2.4549002289593242, 1729804704385042975, 
-0.8995965123176575, -0.9179288744926453, -2.4549002289593242, 1729804704504835422, 
-0.901823878288269, -0.9196714162826538, -2.4537434375911595, 1729804704594773339, 
-0.9045172929763794, -0.9219241142272949, -2.4537434375911595, 1729804704704987092, 
-0.9061704277992249, -0.9233487248420715, -2.4537434375911595, 1729804704784568489, 
-0.9088906645774841, -0.9255843162536621, -2.452348743951634, 1729804704904814735, 
-0.9110574126243591, -0.927441418170929, -2.4518004802500193, 1729804704994806245, 
-0.9134019017219543, -0.9294827580451965, -2.452572566561591, 1729804705094827732, 
-0.9153769612312317, -0.9310796856880188, -2.452572566561591, 1729804705184829208, 
-0.91806960105896, -0.933445930480957, -2.4535837455055414, 1729804705304806521, 
-0.920421302318573, -0.9353194236755371, -2.4535837455055414, 1729804705395851408, 
-0.9229350686073303, -0.937362551689148, -2.4550394258009973, 1729804705494891158, 
-0.9240669012069702, -0.9382592439651489, -2.4556813330237595, 1729804705545066807, 
-0.9282407760620117, -0.9416597485542297, -2.460853621012886, 1729804705704827353, 
-0.9292765855789185, -0.9424830675125122, -2.462213065598936, 1729804705745814237, 
-0.9328135848045349, -0.9453300833702087, -2.4638833872689716, 1729804705895195499, 
-0.9355019927024841, -0.9475547075271606, -2.4648422874720963, 1729804706001234373, 
-0.9379457235336304, -0.9494432210922241, -2.465404695349797, 1729804706101164432, 
-0.9389490485191345, -0.9503505825996399, -2.4656102625972487, 1729804706149290151, 
-0.9409188032150269, -0.9520161747932434, -2.465022059933623, 1729804706240636859, 
-0.9448739290237427, -0.9551047682762146, -2.4647055244264515, 1729804706400626602, 
-0.9475761651992798, -0.957245945930481, -2.463595878099794, 1729804706505935026, 
-0.9501437544822693, -0.9595350027084351, -2.4603752201877245, 1729804706595131195, 
-0.9530125260353088, -0.9619226455688477, -2.4535692660502866, 1729804706705449042, 
-0.9560914039611816, -0.9645959734916687, -2.448309273773009, 1729804706805278510, 
-0.9590943455696106, -0.9669795036315918, -2.4455982008963946, 1729804706904900829, 
-0.9607662558555603, -0.9683667421340942, -2.4438489909331733, 1729804706994975463, 
-0.9636251330375671, -0.971231997013092, -2.4351978029297405, 1729804707104868103, 
-0.966649055480957, -0.9737382531166077, -2.431372560571458, 1729804707204693194, 
-0.9672746658325195, -0.9741284251213074, -2.4425444441951383, 1729804707299811578, 
-0.967246413230896, -0.9740960001945496, -2.4643875440224705, 1729804707394798573, 
-0.9668329954147339, -0.9739810824394226, -2.493309564054481, 1729804707494507632, 
-0.9661861062049866, -0.9736334085464478, -2.5296658232563387, 1729804707605159435, 
-0.966271698474884, -0.9736571907997131, -2.555070823302029, 1729804707700853750, 
-0.9661744832992554, -0.9736267328262329, -2.578997024612123, 1729804707794836449, 
-0.9656023979187012, -0.973373293876648, -2.6144491949447755, 1729804707896441353, 
-0.965796947479248, -0.9735679030418396, -2.6308069164437367, 1729804708004930683, 
-0.9664182662963867, -0.9741056561470032, -2.611973806960761, 1729804708101854854, 
-0.967648983001709, -0.9747098088264465, -2.60197050751361, 1729804708194792269, 
-0.9692221283912659, -0.9757132530212402, -2.584924734557349, 1729804708295512171, 
-0.9703889489173889, -0.9766002297401428, -2.544356613273815, 1729804708404993443, 
-0.97114497423172, -0.9769908785820007, -2.511555512354094, 1729804708501813025, 
-0.9715928435325623, -0.977177083492279, -2.497978445644043, 1729804708544860507, 
-0.972430408000946, -0.9777935147285461, -2.463196920356061, 1729804708644891962, 
-0.9727756977081299, -0.9780738353729248, -2.43135210899553, 1729804708743199160, 
-0.97345370054245, -0.9784687757492065, -2.3952402710646084, 1729804708852942832, 
-0.9737992286682129, -0.9787495732307434, -2.3699339268402295, 1729804708945860578, 
-0.9745674133300781, -0.9793615341186523, -2.354613697093603, 1729804709045055355, 
-0.9755581617355347, -0.980156660079956, -2.3599716070886028, 1729804709143369351, 
-0.9759843945503235, -0.9807714223861694, -2.4159228701146627, 1729804709302867532, 
-0.9764672517776489, -0.9811612367630005, -2.4414403303717873, 1729804709395869362, 
-0.9769356846809387, -0.98186856508255, -2.464894857515072, 1729804709493742296, 
-0.9774255752563477, -0.9823588132858276, -2.4984645937664753, 1729804709606681962, 
-0.9781436920166016, -0.9826834797859192, -2.5267672107895254, 1729804709704870045, 
-0.9782482385635376, -0.9829277992248535, -2.553059342117558, 1729804709795823255, 
